id,title,user_id,likes,comments,stars,notes,fans,collect,content
5b30bf76672e1447de7f737f,被吐槽我平时太Ging了。就连指甲我平时也只涂单色的，简单又大气。不过夏天来了，偶尔改变一下做了一个,5a94c39ce8ac2b1a31e83e10,5634,519,1976,74,314.9万,177.9万,被吐槽我平时太Ging了。就连指甲我平时也只涂单色的，简单又大气。不过夏天来了，偶尔改变一下做了一个比较女性的压花指甲彩绘，好像也蛮不错的。💅
5b30ca40672e1447d77f70dc,"第一支美白精华[得意R][得意R]
用了两个星期 体验还不错，完全不粘腻，味道也很好，有镇静肌肤的功",5808cc62a9b2ed2b6b271593,2,1,0,8,13,10,"第一支美白精华
用了两个星期 体验还不错，完全不粘腻，味道也很好，有镇静肌肤的功效。美白效果应该也有一点，还要再坚持一段时间再看美白效果
推荐推荐
倩碧 匀净卓研淡斑双效精华露 50ML美白美白精华推荐敏感肌适用的美白精华"
5b30ff5d672e1447d77f84ae,#AHC 24K黄金玻尿酸爽肤水 140ml #AHC  不知道为什么用了会长痘痘，我是干皮，从来不,5a5f6ae5e8ac2b46f3f15ed9,0,2,1,1,5,1,AHC 24K黄金玻尿酸爽肤水 140mlAHC 不知道为什么用了会长痘痘，我是干皮，从来不长痘痘的
5b31787307ef1c1d034294ff,"有人说像杨超越，有人说像宋祖儿，有人说像张嘉倪 的一个新娘妆发造型
新娘 @叫我诺诺 没想到也是小红",58dcbb1150c4b448b56d5be0,324,63,851,146,31.1万,11.4万,"有人说像杨超越，有人说像宋祖儿，有人说像张嘉倪 的一个新娘妆发造型
新娘 @叫我诺诺 没想到也是小红书的网红之一
因为这一次本身新娘颜值就偏高
相对来说也比较好化
刚开始上妆的时候每个人都说太像杨超越了
画着画着又有人说像宋祖儿
我内心是觉得像宋祖儿的
之后动态起来其实更像张嘉倪
其实各个都是活脱脱大美人
这一次妆容采用杏紫的搭配
杏色让眼部柔和
紫色让眼部气质
在用眼部高光提亮，整个眼妆就看起来非常曼妙了
有很多人问我是用什么眼影盘
但是我其实是用很多个眼影盘凑在一起用的
有时候一个盘就用一两个色
穿插着颜色来化。
口红我用梅子色淡涂
比粉色和橘色要更特别
也适合五官精致的姑娘
发型本身就是我的擅长
就不用言语多说了，大家管看就好。
突然想起来之前有网友评论说我的造型只注重后面的拍摄和细节
所以今天特意拿一张正面的
谁说只能背面有细节和纹理
厉害起来360度都应该可以展现细节和纹理
最美新娘新娘妆我的婚礼造型如何画眼妆让眼睛变大混血眼妆眼妆选得好，男神追着跑"
5b30f1b9910cf67e723c3e3b,"想把这只口红推荐给每一个女孩[飞吻R]
碧洛诗16号正红色，[色色R][色色R]涂后真的超惊艳，上嘴",5a1e8dd311be102a03d3c464,3,0,2,4,4,6,"想把这只口红推荐给每一个女孩
碧洛诗16号正红色，涂后真的超惊艳，上嘴超润一点都不会干 颜色也真是超级美腻 难得有那么心动的一只口红 价格也超级nice 而且涂后很显白 也超级显气色 这么久以来独宠这只口红💄！
无限回购护肤品平价口红最显白的口红国货口红我的口红不挑皮最滋润的口红"
5b30b95d672e1447e47f49b5,"巨好用还死便宜的眉笔 卡奇色彩排第二没人敢说第一了吧
昨天发的那条motd 我翻了下评论看到有几个朋",579981147fc5b87af9c1c82f,1030,166,4428,136,4.5万,25.1万,"巨好用还死便宜的眉笔 卡奇色彩排第二没人敢说第一了吧
昨天发的那条motd 我翻了下评论看到有几个朋友问是卡奇哪个眉笔没找着 就是长图一里这样粉黑配色的这个
这个是卡奇最近新出的眉笔 我觉得超！好！用
虽然是砍刀形状 但是侧面非常薄 可以很容易化出很细的眉毛线条 看手臂试色也能看出的 跟老版的那个比不容易断了 依旧不会结块上色度也是刚刚好
一共是六个色号你们看图三可以参考一下 上脸图里我用的是103色 这个色号我觉得很洋气诶 跟我发色也很搭 101色我也用过了 给我偏深了还是更喜欢103
我之前一直用的诗佩妮眉粉03化的眉毛 对比一下感觉诗佩妮更像咖啡棕
适合新手的眉笔回购一生的眉笔平价双头眉笔测评不同发色的眉笔选择我的平价好物"
5b30b719672e1447de7f7055,"清新口气全靠它
[飞吻R] [飞吻R] [飞吻R] [飞吻R]
拥有漂亮洁白的牙齿会让我们笑起来更自",592b1cf87fc5b87d7ca7295b,238,2,177,28,2161,6036,"清新口气全靠它
拥有漂亮洁白的牙齿会让我们笑起来更自信、更迷人。可有过口臭还能笑出口么……
可是由于最近工作繁忙，再加上得帮父母出售满园的荔枝，白天已经忙的不可开交了，晚上还得加班熬夜。现在虚火厉害的很，上火之后口中有一股很难闻的味道……白天上班都不好意思开口说话了，更别说自信的露齿而笑了。随身带着口香糖，时不时嚼上一颗。可偶尔忙起来也就忘记了……某次去见客户，人家突然给我递来一颗口香糖，那会正想找个地洞钻进去……
口臭可没少给我惹笑话……最近在小红书拔草一款益生菌牙膏还不错，不仅有消炎杀菌的作用，清新的薄荷味，每次刷完牙超级清爽。牙膏除了有薄荷的清爽之外还添加了独特益生菌ADP-1，能够很好的平衡口腔菌群，对待口臭特别的管用！
生活习惯不规律引起虚火厉害，导致口臭的问题，现在已经完美解决了！不管任何场合、面对任何人，我都能自信、大方的笑了！
益生菌牙膏
每日护牙计划
牙齿保护计划"
5b30f30e910cf67e723c3ee5,好的我之后会持续出现的[害羞R],5a2658404eacab1f97275ac2,32,51,1,5,785,128,好的我之后会持续出现的
5b3140ff910cf67e693d2b08,"娇兰帝皇蜂姿系列使用心得
（修复蜜柔肤水、修护复原蜜、紧致修复精华）
[萌萌哒R]小懵混合偏油性的皮",587a46cc50c4b40d679dd7b5,164,85,304,10,102,1152,"娇兰帝皇蜂姿系列使用心得
（修复蜜柔肤水、修护复原蜜、紧致修复精华）
小懵混合偏油性的皮肤，而且很容易起痘痘.当初买的时候，还会担心这么油会不会更愿意起痘痘了，但是93年步入26岁的人，又要想着抗衰老，要紧致！然后两瓶两瓶买还优惠，我就入手了，使用感证明，没有选错！
娇兰 Guerlain 帝皇蜂姿紧肤水
质地柔柔的，香香哒～主打调节修护，促进后续吸收，至于紧实焕发弹润还是要靠精华吖！一瓶水嘛～也不会有什么效果，只是想配合后续的！
涂抹方式：两泵倒手，稍稍预热，由面部中央到外侧，可参考图6官方的图片！
娇兰 帝皇蜂姿修护复原蜜 50ml
质地是油油的，但是不是那种厚重的，感觉特别细腻，金色小珠子总是沉在瓶子底部，用的时候并没有摇晃，每次吸的时候也都有吸到哦！滴到手心互相揉搓一下他们就消失融化啦！主打细致平滑，紧实弹润，持续滋养焕发光彩哦！
看到好多人说彩妆时混合粉底液中会特别服帖，我没有这样试过，但是我每次彩妆之前用它护肤的情况下，涂上隔离和粉底液，确实有水光肌的效果但我T区又出油的厉害，又弄那个烘培定妆🙄️然后又变哑光的了...你知道坐在镜子前一脸懵b的感觉吗，就是不知道我想要的是什么
涂抹方式：滴三泵，有人说小脸还滴五泵，那就是肤质的事情啦，干性和油性皮肤自己慢慢滴着感受哈～滴到手心轻轻揉搓预热，还是面部中央到外侧涂抹，涂抹均匀后可稍稍做提拉，想做时间长一点的提拉紧致，就可以多滴两泵哦，官方给的是每周2-3次取6滴，配合按摩手法紧致肌肤哦！
娇兰 殿级蜂皇修复精华 50ml/1.6oz
瓶子里的小珠珠，按压出来就变成了金灿灿的精华露！这一系列都是香香的，相对于复原蜜就没有那么油啦，复原蜜+复原精华>2哦！要是说想初步抗衰老，还是需要实打实的精华哟！主打细腻弹润，淡化皱纹，紧致肌肤！
涂抹方式：按三泵到手心，轻轻预热，由面部中央到外侧（还是参图6）然后参考图7、8的按摩手法、先施力按压，再轻拍面部特别是岁月留下痕迹的地方！也可每周2-3次取6泵进行按摩！
后续进行眼霜，面霜收尾！！！
眼霜我现在用的HR，面霜用的那个深海四十噚修复和倩碧72小时还有雪花秀换着用的，没舍得钱买娇兰帝皇蜂系列的早、晚面霜，如果没遇到喜欢的，等我把手里这几个用差不多的，我想咬咬牙试试
那天还和朋友聊起，那些年的我们很傲娇的只选择简单的补水护肤，还讨厌脸上油腻腻的感觉，泛光都不喜欢，现在的我们，不一样了😂...看到什么都要问淡化细纹吗？哈哈，而且脸上的光泽会给我们安全感，带来自信 @美妆薯 @薯队长娇兰抗衰老"
5b30e92a07ef1c1d01436b1a,呕心沥血翻箱倒柜的把家里的好用物整理出来，超级良心推荐，都是我自己用过的好用的，性价比极高。希望能帮,5af2e6bb11be1031b1c2cafe,3577,306,1.8万,13,7175,9.7万,"呕心沥血翻箱倒柜的把家里的好用物整理出来，超级良心推荐，都是我自己用过的好用的，性价比极高。希望能帮助更多的小仙女们省钱~
🌈坐标南方，皮肤是混油皮，标准不熬夜会die星人。脸上偶尔会长痘痘，鼻翼两侧常年泛红应该是易上火体质。
推荐较多，建议先马后看~
~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
💫尤妮佳超省水化妆棉+尤妮佳超柔软化妆棉 15元/盒
618的时候又买了5盒，尤妮佳的化妆棉是我用过最好的化妆棉。
虽然每个都是40片装，但是实际拆开可以当80片！非常的划算了。而且如果想要湿敷的话，尤妮佳的比较大，非常的适合湿敷。
我觉得超省水这个比较适合用来湿敷，然后超柔软这个适合用来卸妆二次清洁。就材质来说，省水这个比较的硬，但是超柔软真的和名字一模一样的柔软，而且很厚实。
建议人手一盒，体会一下。
💫丝芙兰面膜 20元/片
用了丝芙兰的面膜后，别的面膜从此就是人生的过客。丝芙兰自家的产品其实都很好用，性价比极其高，特别是兰花牛油果这两个，非常不容易踩雷。面膜的材质说是日本进口蚕丝，很薄也不厚重。除去这两个我还喜欢莲花的，也非常的棒。用完后记得多多按摩脸部，让精华能够很好的吸收。
💫林清轩护海藻手霜 10元/支
去年双十一凑满减随便买的一支护手霜，用了后觉得蛮惊艳的，跟我妈带回来据说XX最好用的护手霜差不多。味道清清爽爽，上手一点也不油腻，吸收的非常的快，用了后觉得自己的手嫩嫩的。
💫旁氏洗面奶 25元/支
也是去年双十一49块钱买一送一的时候买的，然后现在用的第二支。适合各类型皮肤，洗完后不会觉得紧绷，而且洗的时候真的一点都不刺激，我洗脸的时候睁开眼睛都觉得没有问题，平价洗面奶里面最喜欢的一支。泡沫也挺细腻的，清洁能力对于我这种白天只是水乳霜防晒然后再涂个眉毛的人来说，已经很足够了。
💫花印卸妆水 60元/瓶
感觉清洁力度比贝德玛强一些，刚好价格也便宜一些，后来就选了这个。卸眼线啊眼影睫毛膏这类的完全不在话下，敏感肌也可以用。卸妆水对护肤来说其实蛮重要的，卸干净了才能更好的护肤，否则很容易长闭口让皮肤双老。洗完后其实可以不用洗面奶二次清洁，但是我习惯了，所以还会在卸妆之后，在用洗面奶洗一遍。
💫曼丹眼唇卸妆液 56元/瓶
温和不刺激！买一瓶囤一瓶的存在！Kiss me的死敌！轻轻松松卸掉难卸的眼线。用之前需要摇一摇，才能更好的水油融合。
💫娥佩兰薏仁水 50元/瓶
小红书爆款化妆水，感觉每个学生党都用过这个。我自己也很喜欢拿它做湿敷，长期下来感觉真的有美白的效果。妆前做一次纸膜，感觉妆面会更加的服帖。夏天到了拿它做喷雾也是很好的。
💫宿系之源纯露 99元/瓶（买一送一）
做过医美之后才一脚踏进纯露的坑，修复期间每天晚上用纯露湿敷，不知道是心里作用还是真的，皮肤摸着真的嫩了很多。纯露的作用也有很多，对号入座，我最喜欢的还是洋甘菊纯露，定期做水膜湿敷，皮肤的出油情况确实好了不少，而且毛孔也细腻了一些。纯露的使用方法和薏仁水差不多，但是我不会轻易拿纯露做喷雾，因为那个味道真的有提神醒脑的功效，有点难以承受。
💫Boots小黄瓜面霜 33元/瓶
味道就是很淡淡的黄瓜味，清爽类型，冬天用可能保湿力度不够，但是夏天用就会觉得很好。小黄瓜的除了化妆水有一股很大酒精味不推荐，乳液啊，眼霜啊，三分钟面膜之类的，都很适合学生用。
💫名创优品眉笔 10元/支
之前用的是泰国的3D眉笔，把笔芯用完了之后，因为告急随意就随便在名创优品里面买了一支，意外的非常好用，推荐各位新手画眉用这个。双头的，另外一头自带刷子用着很舒服。画起来很方便。
💫爱丽小屋单色眼影盘 35元/盘
日常刷单色眼影就非常推荐这个单色眼影，真实的美貌，真实的好看。爱丽小屋的眼影我都蛮喜欢的，特别适合学生党购买。
💫大创眉毛雨衣 20元/瓶
每次画完眉毛都会用这个，瓶子长得像小瓶的透明指甲油，但是没有味道，刷一层很防水。特别是夏天，再也不用担心因为出汗刷完眉毛了。
💫无印良品睫毛夹 35元/个
替代资生堂那个睫毛夹的，很小巧，很方便携带。而且几乎不会夹到肉。夹眉毛可以分为三段夹，会让睫毛更加的挺翘。
💫贝印修眉刀 4元/把
这个修眉刀真的有毒，无论我丢了多少把，最后重买的还是这个修眉刀。刀锋还是蛮快的，但是不要作死的话，修的还是很顺手的，修杂毛也很好修。
💫小林制药洗眼液 70元/瓶
之前看景甜洗脸视频之后种草的，就去买了一瓶。不过我没有洗出什么特别的脏东西，偶尔会有一些吧，洗完后会觉得眼睛看东西特别的清楚。超级大一瓶，三个月要用完的话其实根本做不到。
~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
啊终于写完了，真的写的好累哦。非常感谢看到这儿的小仙女们，谢谢你们哦！
有问题可以评论里问我呢~"
5b30ec88910cf67e633c7d89,52000,5b30c751e8ac2b12840f166e,0,0,0,26,3,4,52000
5b30b2d7672e1447e47f4716,"【双眼皮全切➕医生选择】
这是一篇我朋友做了双眼皮的个人分享，她是做的全切➕内外眼角➕下置，到现在做",5776217682ec397619763a7d,444,62,294,11,433,4038,"【双眼皮全切➕医生选择】
这是一篇我朋友做了双眼皮的个人分享，她是做的全切➕内外眼角➕下置，到现在做了一个多月了，已经非常自然了。
我自己其实也做了双眼皮，但是做很多年了，那个时候流行自然款，还不流行什么平行欧式，所以现在都看不怎么出来，实在太自然了😂我呢打算这段时间去做修复，到时候拍图给你们看。
🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅
双眼皮其实就是个局麻手术，只要选择好喜欢的风格，找到适合的医生，正规医院就可以了。
切记千万不要找无证无牌的工作室‼️‼️‼️
好多人都是半路出家就去给人打针、开刀做手术，身为一个护士，我是从来不会去那种地方打针或者做手术的，大家也一定不要‼️‼️‼️我看现在很多工作室价格并不便宜，实际上正规医院做不会很贵的，但是至少手术条件，医生资质是绝对过关的。
大家要是想要一些整形医生、整形医院的推荐的话，也可以直接私信我或者加我，我也可以帮你们看看。😜
🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅🔅
科普双眼皮整形📖
双眼皮应该是许多女孩整形的第一步了吧，我来大概科普一下，双眼皮是个局麻手术，现在大概就是分3⃣️种；分别是：全切，埋线，微创。
关于全切，它的原理就是把皮肤组织和睑板缝合粘连。
优点🙆适合任何一种双眼皮，特别适合上眼皮臃肿，有泡泡肉，可以去皮去脂，可以去掉多余脂肪，适合喜欢夸张一点效果的，比如欧式 平行这些。
缺点🙅‍♀️术后消肿时间稍长，恢复时间会比微创这些长一点，但我个人来说还是很推荐全切的。
关于埋线
优点🙆创口小，效果自然，适合眼部无多余皮肤脂肪，恢复时间短
缺点🙅‍♀️手术效果维持不长，效果因人而异，有的人3—5年就很容易消失，有的人能维持十几年
关于微创 有三个点 五个点这种
优点🙆顾名思义就是不开刀，泡泡肉也适合，就是在你上眼皮打几个孔，把该取的多余脂肪取出来就可以风格。适合眼睛本身底子很好，可能就是差个双眼皮，术后恢复周期很短，术后消肿时间也很短。
缺点🙅‍♀️比较挑人，适合眼睛底子很好的。
双眼皮手术成都整容整形"
5b30e54307ef1c1d1043fa0a,"讲真！
现在我的皮肤越来越好，纤纪护肤品功不可没[强]
这就是我选择纤纪的最大原因[玫瑰][玫瑰]",5b30c4cb4eacab7f1d69d78e,0,0,0,7,1,3,"讲真！
现在我的皮肤越来越好，纤纪护肤品功不可没[强]
这就是我选择纤纪的最大原因[玫瑰][玫瑰]"
5b30c945672e1447e47f4be4,"给半亩花田身体磨砂膏点赞👍
没有让我失望，简直好用到爆，超大一罐，狂涂不心疼😊
本人为去角质控、这几",5936d56a6a6a691c56156622,18,17,10,34,341,2338,"给半亩花田身体磨砂膏点赞👍
没有让我失望，简直好用到爆，超大一罐，狂涂不心疼😊
本人为去角质控、这几年用的磨砂膏品类比沐浴露品类还多、代购的，国货的都有。
这款半亩花田的是在小红书上被种草的
很多人夸好用就入手了，没想到还真没让我失望
我买的是500克的，很大一罐，感觉能用一两个月的样子。
味道很好闻，淡淡的，颗粒很清楚，取一点点按摩，就会变成很多，可以涂满整个手臂，大概按摩三四分钟的样子我冲洗掉了，也不要太用力按摩，怕颗粒会破坏皮肤，洗完以后感觉皮肤真的很嫩滑，豪不夸张👍👍
咱们国货这么好，就应该被所有中国人知道！支持自己国家的产品，带动自己国家的经济！让自己国家更强👍👍"
5b310bbd07ef1c1d10441b35,转《心经》全译文          这是一段神奇的文字，好多好多的人因为背诵它们而受益。      ,5ac8d0bf11be10588bd68b9f,0,0,5,13,10,15,转《心经》全译文 这是一段神奇的文字，好多好多的人因为背诵它们而受益。 观自在菩萨（观察内在，自见菩萨） 行深般若波罗蜜多时（深入的修行心经时） 照见五蕴皆空（看到五蕴：形相、情欲、意念、行 为、心灵，都是空的） 度一切苦厄（就将一切苦难置之度外） 舍利子（菩萨对学生舍利子说） 色不异空 （形相不异乎空间） 空不异色（空间不异乎形相） 色即是空 （所以形相等于空间） 空即是色（空间等于形相） 受想行识 （情欲、意念、行为、心灵） 亦复如是（都是一样的） 舍利子（舍利子呀） 是诸法空相 （一切法则都是空的） 不生不灭（不生不灭） 不垢不净 （不垢不净 ） 不增不减（不增不减） 是故空中无色 （因此空间是没有形相的） 无受想行识（也没有情欲、意念、行为和心灵） 无眼耳鼻舌身意 （没有眼、耳、鼻、舌、身、意等 六根） 无色声香味触法（更没有色、声、香、味、触、法 等六尘） 无眼界 （没有眼睛所能看到的界限） 乃至无意识界（直到没有心灵所能感受的界限） 无无明 （没有不能了解的） 亦无无明尽（也没有不能了解的尽头） 乃至无老死 （直到没有老和死） 亦无老死尽（也没有老和死的尽头） 无苦集灭道 （没有痛苦的集合以及修道的幻灭）
5b30a7c6910cf67e723c3c96,"百搭好用的喷雾推荐--当然是雅漾家的啦
最近这种天气呀，😂几乎就抱着水杯跟喷雾过日子，室外炎热高温水",590adf45a9b2ed2023c4ff42,236,17,148,39,7024,5900,"百搭好用的喷雾推荐--当然是雅漾家的啦
最近这种天气呀，😂几乎就抱着水杯跟喷雾过日子，室外炎热高温水分流失的速度急剧加快，而呆在室内又因为经常吹空调空气湿度低，反正每天都离不开补水这两字！
我喜欢在手边放一瓶保湿喷雾，寝室、客厅、办公室、甚至包包里，😙随便随地喷一喷，不仅可以起到降温凉快的作用呐，而且可以给肌肤快速方便地补水，甚至镇静肌肤~
每次下午出去一趟，😨皮肤晒过后都会特别不稳定，很容易出现发红发烫的囧况，甚至有时候还痒痒的，😱特别是又痒又不能抓它，心里特别难受。
雅漾舒护活泉喷雾在我最初入手的时候纯粹是喜欢它补水方便，但是自从用了以后发现它还对我们重建肌肤健康屏障有帮助！✨这款喷雾具有双重特性矿物特性和生物特性：含所需的微量元素和二氧化硅，低矿物含量，喷雾后可在肌肤表面形成舒缓、可透气的保护膜；✨除此之外，还含有能够生成大量天然活性物质的微生物菌群，使得这款喷雾具有舒缓、抗刺激的独特功效。可以舒缓敏感皮肤，提高皮肤的耐受性，在补水的同时温和安抚肌肤不适，重建肌肤健康屏障。
喷出来的雾水特别特别细小，好快就被皮肤吸收进去喇~根本就不用麻烦我的双手去拍打或者涂抹神马的，还有个进阶的用法~就是把它喷在压缩纸膜上湿敷，☺敷个5分钟就足够啦~每次敷完都觉得手感特别赞，摸起来饱满的同时又非一般的清爽~😎后续再涂精华跟乳液就done了~
除了喜欢随时随地用雅漾舒护活泉喷雾补水外，我还喜欢在妆前和妆后喷喷，妆前喷一下可以让底妆更加贴更加自然，妆后喷喷可以让妆感的水润度提升。我是喜欢在洁面后喷，“呲呲”三秒，停留2分钟后，用纸巾轻轻吸干就可以啦~有了这么百搭好用的喷雾，谁不是个掐得出水的小仙女？哈哈~
补水喷雾
日常保湿补水打卡
重建肌肤健康屏障"
5b30a89e672e1447e07f0dc9,这个眼线笔当时是冲着外壳买的.结果用了一下觉得还不错.是深棕色🏿.色比较淡是我喜欢的类型呀吼吼吼💛.,5aba155411be10043477df96,1,0,1,20,19,78,这个眼线笔当时是冲着外壳买的.结果用了一下觉得还不错.是深棕色🏿.色比较淡是我喜欢的类型呀吼吼吼💛.喜欢画淡妆的妹子们可以试试.不错的嗷.😬
5b472692910cf646d2a65a6c,"卷发发型指南
之前几篇讲了通过脸型选择发型，也讲了怎么护理头皮。这次讲一个卷发发质怎么选择发型。
第",5b3063574eacab3fc8074b01,80,22,112,16,1496,3690,"卷发发型指南
之前几篇讲了通过脸型选择发型，也讲了怎么护理头皮。这次讲一个卷发发质怎么选择发型。
第一种许知远式小卷：硬汉削边头。
（图二图三）
两鬓的头发越长，「爆炸」的效果就越明显。它的款式特点是两鬓头发削得很短，保留头顶3cm到5cm的头发，任其自由生长。
不仅能看起来更精神，露出性感的耳朵和硬朗的下颌线条，也不需要太多打理。
如果脸大或脸长，可以不要整体剃短，而是选择「渐变式削边」。
另外需要注意的是，两鬓的轮廓一定要清晰，边缘明显才帅。
第二种小田切让式中卷：性感飞机头。
（图四图五）
头发介于3cm到5cm之间形成波浪，大部分自来卷的人属于这一类。
这种发型的特点是前额的头发全部往后梳，跟背头比起来，它没有那么服帖，而是更高耸、更蓬松、更凌乱。为了达到这种发型效果，在理发时一定要把后面和两侧的头发剪短，头顶的头发要保留中长发。
如果你的头发比较硬，可以让理发师剪出层次，便于保持发型、降低打理难度。比如两鬓保留正常短发的长度，看起来就比较成熟沉稳。
第三种约翰列侬式大卷：骚柔丸子头
（图六图七）
这是最接近直发的一种自来卷。只有当头发长到5cm到8cm的时候才会形成波浪，所以如果你一直留短于4cm的寸头，你可能根本不知道自己是自来卷。
这种头发卷得非常自然，既有直发容易打理的特性，同时也有卷发蓬松、立体的优点。
最后特别提醒自来卷是要特别护理的。
别拿毛巾狂擦头发
洗完头发后，不要用毛巾蒙在头上狂擦一通，这样会损伤头发的毛鳞片，让发质变差。
梳头时不要跟头发较劲。为了让你的头发在脑袋上多待几年，就坚持用手或者「宽齿梳」来整理头发，可以把损伤最小化。
弄湿头发再打理同时用吹风机时注意温度。"
5b42069807ef1c7c8bdbd413,"公布答案！我的眼线笔和唇彩，你们猜对了吗？
上次分享了我画眼线的视频，小红薯们的踊跃我已经看到了👏👏",5a73c9a8e8ac2b5de8788eb5,1.2万,768,1.1万,18,43.8万,19.4万,"公布答案！我的眼线笔和唇彩，你们猜对了吗？
上次分享了我画眼线的视频，小红薯们的踊跃我已经看到了👏👏要眼线和唇釉的牌子对吧？那今天就来公布答案~
👉D.UP极细液体眼线笔
听说大家都以为是D家眼线笔？对对，是D开头，不过是D.UP，竟然没有人猜对，不应该啊！
其实我觉得日韩牌子做的眼线液挺多还不错，不管贵牌还是开架牌，只要好用都👌啦！
我这支是茶黑色，记得还有一个浓黑色。但是我觉得茶黑色更自然，而且在夏天用啱啱好，。纯黑色就适合拍杂志，会更有神。
它的笔尖很细，出水很流畅，而且真的不会晕染！还记得我在视频里说的吗？眼尾要画长一点，并且往上翘，用这支眼线笔来画就很顺手了。大夏天里不脱妆，还便宜，很棒哟。
👉Charlotte Tilbury 唇膏
必须支持一下好友Charlotte Tilbury。
她之前的Hot Lips系列里出了一款Carina's Love唇膏。You know, I ❤ Carina's Love，哈哈。那个颜色出席红毯更适合，很女王了。平日里就蛮爱 Stoned Rose 这个色号的，涂起来一股奶茶味，很香甜，颜色也很像奶茶，还有点像欧美很流行那种吃土色。
涂上会感觉自己很温柔，也很衬肤色啊。不过脸太黄的妹妹慎用，反正唇膏色号还是自己去试了才知道。
👉By Terry唇彩
叠加在CT的唇膏上面，更能增加光泽感。
BY的唇彩不是很黏，可以让嘴唇看上去很滋润。
我这个是3号色，带一点橘调，跟CT的唇膏颜色很搭，薄涂就可以，反正使用感不错，玫瑰味也很好闻。
好了，今天分享到这里咯😄"
5b31045c910cf67e513c4c06,"无限回购的护发小秘密——资生堂Fino
Fino的发膜可以说很出名了！我第一次用资生堂Fino的产品",540c46a3b4c4d60fd99b37d1,54,7,22,172,13.5万,4.8万,"无限回购的护发小秘密——资生堂Fino
Fino的发膜可以说很出名了！我第一次用资生堂Fino的产品就是闺蜜推荐给我的发膜，对染烫受损的头发真的是急救的效果，晚上用发膜护理完，第二天早上，头发明显没有那么毛糙了
最近又收到了资生堂Fino洗发水和护发素套装，就正好让我搭配一套一起用啦
这套更适合染过和烫过的仙女们，这系列产品都加入了三种美容液成分，每次洗发都感觉在给头发做spa，洗完就能感觉到头发顺滑的感觉。
Fino洗发水是白色乳液质地的，在手上按摩一会儿就可以产生细腻的泡沫，在头上按摩超级舒服～香味也是我很喜欢的类型，淡淡的清香，洗完之后也会留一丝丝香味在发梢中。
Fino护发素很滋润，擦在头发上吸收很快，冲洗的过程中就能感受到头发顺滑的感觉，重点是这款护发素很好冲洗，不会出现粘腻，不好洗的现象
日常我就每天洗澡时候使用fino的洗发水和护发素，周末空闲会给自己做个发膜护理一下。
做发膜前，我一般会把发尾擦到半干，然后把发膜均匀的涂到发尾受损严重的地方，静静等待5-10min，再洗掉就好啦
因为我用这个发膜其实很久了，无限回购，加上洗护套装，整体感觉发质又变成以前不怎么烫的那种状态，头发很久没去打理过也不会有分叉打结的现象，推荐给大家
爱你们
Shiseido Fino浸透美容液发膜 230gShiseido fino美容复合精华洗发水 滋润型Shiseido fino美容复合精华护发素 滋润型染发后用什么护色洗发水无添加洗发水推荐我的护发秘籍撩头发更撩你"
